TITLE	250829-7CB-Delta-1500-34dc-2
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	25/08/29
TIME	13:55:29
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-715, Rev. 1.00
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
FIRSTX	600.0000
LASTX	300.0000
NPOINTS	3001
FIRSTY	11.55329
MAXY	162.21019
MINY	-694.32275
XYDATA
600.0000	11.5533	456.585
599.9000	11.7302	456.572
599.8000	11.9197	456.556
599.7000	11.9822	456.542
599.6000	11.8389	456.527
599.5000	11.6957	456.514
599.4000	11.7425	456.502
599.3000	11.7369	456.49
599.2000	11.758	456.479
599.1000	11.8191	456.467
599.0000	11.896	456.453
598.9000	11.9569	456.437
598.8000	12.1189	456.42
598.7000	12.0562	456.403
598.6000	11.9178	456.384
598.5000	11.8175	456.365
598.4000	11.8167	456.347
598.3000	11.8249	456.326
598.2000	11.6729	456.304
598.1000	11.4141	456.281
598.0000	11.1741	456.257
597.9000	11.0009	456.232
597.8000	10.9123	456.206
597.7000	10.8611	456.179
597.6000	10.7551	456.151
597.5000	10.6512	456.123
597.4000	10.5007	456.092
597.3000	10.2366	456.058
597.2000	9.89026	455.997
597.1000	9.65038	455.904
597.0000	9.47762	455.795
596.9000	9.39807	455.676
596.8000	9.3925	455.549
596.7000	9.43819	455.419
596.6000	9.40433	455.286
596.5000	9.16573	455.154
596.4000	8.94094	455.02
596.3000	8.93772	454.886
596.2000	9.11987	454.752
596.1000	9.3109	454.615
596.0000	9.45705	454.476
595.9000	9.68564	454.34
595.8000	9.94384	454.202
595.7000	10.0433	454.067
595.6000	10.0951	453.931
595.5000	10.2001	453.796
595.4000	10.3148	453.662
595.3000	10.3833	453.531
595.2000	10.4403	453.401
595.1000	10.5083	453.267
595.0000	10.6187	453.13
594.9000	10.6833	452.992
594.8000	10.7998	452.855
594.7000	10.9567	452.718
594.6000	11.0402	452.582
594.5000	11.142	452.391
594.4000	11.2528	452.162
594.3000	11.2815	451.916
594.2000	11.289	451.66
594.1000	11.3221	451.396
594.0000	11.4284	451.129
593.9000	11.5632	450.862
593.8000	11.731	450.614
593.7000	11.9158	450.402
593.6000	12.0352	450.21
593.5000	12.1553	450.025
593.4000	12.2141	449.845
593.3000	12.2703	449.671
593.2000	12.4528	449.5
593.1000	12.7326	449.33
593.0000	13.026	449.16
592.9000	13.1461	448.993
592.8000	13.048	448.826
592.7000	12.9413	448.658
592.6000	12.883	448.493
592.5000	12.7682	448.327
592.4000	12.6082	448.159
592.3000	12.5302	447.989
592.2000	12.4726	447.819
