1.7	30.355	6.186547	36.5920300	-0.009315 	-0.000195	-0.324625	0.00525
1.716667	30.458	6.259638	36.5918430	-0.009502 	-0.000194	-0.32125	0.005103
1.733333	30.562	6.297273	36.5914080	-0.009937 	-0.00019	-0.316625	0.005102
1.75	30.67	6.357272	36.5911560	-0.010189 	-0.000188	-0.31175	0.005115
1.766667	30.778	6.400912	36.5910000	-0.010345 	-0.000189	-0.30875	0.00526
1.783333	30.881001	6.41509	36.5906870	-0.010658 	-0.000183	-0.3025	0.005618
1.8	30.99	6.427631	36.5905950	-0.010750 	-0.000163	-0.295375	0.006019
1.816667	31.098	6.433089	36.5905000	-0.010845 	-0.000146	-0.289625	0.006342
1.833333	31.212	6.418362	36.5904690	-0.010876 	-0.000143	-0.2835	0.006731
1.85	31.315001	6.424364	36.5902820	-0.011063 	-0.000146	-0.276625	0.006981
1.866667	31.417999	6.434728	36.5901570	-0.011188 	-0.00015	-0.268125	0.007059
1.883333	31.525999	6.446727	36.5900310	-0.011314 	-0.000167	-0.261375	0.007169
1.9	31.634001	6.474541	36.5897830	-0.011562 	-0.000175	-0.2545	0.007345
1.916667	31.737	6.54272	36.5895920	-0.011753 	-0.000181	-0.24525	0.007341
1.933333	31.85	6.659448	36.5894050	-0.011940 	-0.000181	-0.239875	0.007234
1.95	31.958	6.783818	36.5892180	-0.012127 	-0.000183	-0.232875	0.007117
1.966667	32.070999	6.847632	36.5889360	-0.012409 	-0.000183	-0.2245	0.007183
1.983333	32.183998	6.911445	36.5889050	-0.012440 	-0.000175	-0.216	0.00723
2	32.307999	6.928902	36.5887180	-0.012627 	-0.000191	-0.211	0.007262
2.016667	32.431	6.951818	36.5885310	-0.012814 	-0.000189	-0.204875	0.007422
2.033334	32.554001	6.988911	36.5883450	-0.013000 	-0.000198	-0.197625	0.007484
2.05	32.655998	6.977463	36.5881230	-0.013222 	-0.000203	-0.188	0.00748
2.066667	32.773998	6.931098	36.5880620	-0.013283 	-0.000207	-0.1805	0.007509
2.083333	32.876999	6.883093	36.5874370	-0.013908 	-0.000196	-0.172875	0.007682
2.1	33.004002	6.864	36.5875930	-0.013752 	-0.000192	-0.164875	0.007784
2.116667	33.126999	6.833458	36.5871540	-0.014191 	-0.000192	-0.157375	0.007792
2.133333	33.235001	6.843831	36.5870320	-0.014313 	-0.000187	-0.15075	0.00768
2.15	33.341999	6.886913	36.5869670	-0.014378 	-0.000187	-0.143625	0.007639
2.166667	33.459999	6.981822	36.5869370	-0.014408 	-0.000172	-0.1345	0.007553
2.183333	33.577	7.027632	36.5865940	-0.014751 	-0.000183	-0.12575	0.007518
2.2	33.679001	7.081642	36.5863110	-0.015034 	-0.000187	-0.118125	0.007518
2.216667	33.796001	7.166182	36.5862200	-0.015125 	-0.000206	-0.112125	0.007534
2.233333	33.933998	7.232733	36.5859380	-0.015407 	-0.000221	-0.105	0.007464
2.25	34.067001	7.270363	36.5859070	-0.015438 	-0.00023	-0.098375	0.007367
2.266667	34.183998	7.334175	36.5856550	-0.015690 	-0.000229	-0.09	0.007373
2.283334	34.296001	7.399633	36.5852510	-0.016094 	-0.000231	-0.08225	0.007397
2.3	34.417999	7.35491	36.5849990	-0.016346 	-0.00024	-0.074375	0.007314
2.316667	34.540001	7.331464	36.5847820	-0.016563 	-0.000242	-0.067625	0.007092
2.333333	34.661999	7.346183	36.5845640	-0.016781 	-0.00025	-0.060125	0.006835
2.35	34.793999	7.377823	36.5843120	-0.017033 	-0.000251	-0.052125	0.006442
2.366667	34.921001	7.420909	36.5841560	-0.017189 	-0.000253	-0.04575	0.00589
2.383333	35.027	7.440547	36.5838430	-0.017502 	-0.000267	-0.04125	0.004917
2.4	35.164001	7.47218	36.5836260	-0.017719 	-0.000282	-0.036125	0.003431
2.416667	35.285999	7.499998	36.5833130	-0.018032 	-0.000287	-0.03025	0.001457
2.433333	35.403	7.477628	36.5829700	-0.018375 	-0.000291	-0.02625	-0.000876
2.45	35.534	7.49835	36.5826570	-0.018688 	-0.000289	-0.025375	-0.003185
2.466667	35.660999	7.535441	36.5822830	-0.019062 	-0.000285	-0.031	-0.005322
2.483333	35.792	7.503809	36.5819700	-0.019375 	-0.000281	-0.0415	-0.007167
2.5	35.918999	7.521276	36.5818440	-0.019501 	-0.000271	-0.05375	-0.008517
2.516667	36.029999	7.490734	36.5815620	-0.019783 	-0.000262	-0.067875	-0.009207
2.533334	36.160999	7.374552	36.5813750	-0.019970 	-0.000266	-0.0785	-0.009139
2.55	36.287998	7.281832	36.5810010	-0.020344 	-0.000266	-0.087625	-0.008353
2.566667	36.409	7.204921	36.5807800	-0.020565 	-0.000276	-0.095	-0.00714
2.583333	36.539001	7.143835	36.5805320	-0.020813 	-0.000283	-0.101	-0.005918
2.6	36.650002	7.178743	36.5802800	-0.021065 	-0.000285	-0.1065	-0.004807
2.616667	36.750999	7.178737	36.5798110	-0.021534 	-0.00029	-0.109875	-0.003858
2.633333	36.872002	7.25564	36.5796240	-0.021721 	-0.00029	-0.111875	-0.00304
2.65	36.993	7.353264	36.5792500	-0.022095 	-0.000286	-0.113	-0.002386
